artist_familiarity,artist_hotttnesss,year
0.734,0.46,2000
0.734,0.46,1999
0.734,0.46,1964
0.734,0.46,1992
0.734,0.46,2004
0.734,0.46,2001
0.565,0.46,1992
0.808,0.46,2002
0.808,0.46,2006
0.808,0.46,2001
0.808,0.46,2007
0.808,0.46,2009
0.808,0.46,2004
0.81,0.46,2008
0.81,0.46,2010
0.81,0.46,2009
0.606,0.46,1995
0.606,0.46,1991
0.606,0.46,1992
0.605,0.46,2009
0.667,0.46,2002
0.667,0.46,2005
0.667,0.46,2010
0.667,0.46,2001
0.667,0.46,1999
0.362,0.46,2001
0.667,0.46,2009
0.628,0.46,1979
0.628,0.46,1984
0.63,0.46,2008
0.61,0.46,1984
0.61,0.46,1982
0.61,0.46,1996
0.487,0.46,1984
0.61,0.46,1976
0.61,0.46,1977
0.61,0.46,1991
0.61,0.46,1988
0.527,0.46,2003
0.527,0.46,1994
0.527,0.46,2006
0.527,0.46,2001
0.527,0.46,2009
0.527,0.46,1996
0.527,0.46,2005
0.694,0.46,2006
0.734,0.46,2003
0.734,0.46,2008
0.734,0.46,2007
0.613,0.46,2006
0.613,0.46,2008
0.613,0.46,2001
0.613,0.46,1999
0.613,0.46,2002
0.514,0.46,2008
0.508,0.46,1998
0.508,0.46,2003
0.567,0.46,2006
0.66,0.46,2007
0.621,0.46,1992
0.621,0.46,1997
0.621,0.46,1993
0.614,0.46,2008
0.614,0.46,2004
0.614,0.46,2003
0.614,0.46,2005
0.858,0.46,1987
0.858,0.46,1988
0.858,0.46,1985
0.858,0.46,2004
0.616,0.459,2008
0.616,0.459,2006
0.616,0.459,2007
0.501,0.459,2006
0.592,0.459,2007
0.5,0.459,1986
0.5,0.459,1987
0.5,0.459,1999
0.5,0.459,1996
0.645,0.459,2006
0.645,0.459,2007
0.579,0.459,2006
0.645,0.459,2009
0.365,0.459,2005
0.705,0.459,2003
0.705,0.459,2004
0.651,0.459,2010
0.195,0.459,2005
0.651,0.459,2007
0.651,0.459,2005
0.668,0.459,1986
0.668,0.459,1994
0.668,0.459,2006
0.668,0.459,2002
0.668,0.459,1993
0.668,0.459,1988
0.668,0.459,1997
0.668,0.459,1983
0.668,0.459,1987
0.668,0.459,2003
0.668,0.459,1980
0.668,0.459,1976
0.668,0.459,1989
0.668,0.459,1985
0.668,0.459,2009
0.668,0.459,1999
0.668,0.459,1998
0.668,0.459,2005
0.668,0.459,1982
0.591,0.459,2000
0.591,0.459,2007
0.591,0.459,2001
0.591,0.459,2004
0.591,0.459,1996
0.591,0.459,1998
0.624,0.459,1974
0.624,0.459,2000
0.624,0.459,1962
0.624,0.459,1988
0.624,0.459,1989
0.624,0.459,1959
0.624,0.459,1966
0.567,0.459,2002
0.567,0.459,2000
0.567,0.459,1999
0.567,0.459,2004
0.632,0.459,1975
0.632,0.459,1978
0.632,0.459,1976
0.632,0.459,1996
0.632,0.459,1972
0.632,0.459,1992
0.632,0.459,1987
0.632,0.459,1980
0.632,0.459,2007
0.516,0.459,2009
0.516,0.459,2010
0.516,0.459,2008
0.53,0.459,2008
0.439,0.459,2008
0.665,0.459,1990
0.665,0.459,1969
0.665,0.459,1966
0.665,0.459,1968
0.665,0.459,1987
0.665,0.459,1967
0.665,0.459,2001
0.37,0.459,1990
0.665,0.459,1988
0.621,0.459,2006
0.621,0.459,2003
0.621,0.459,2005
0.716,0.459,1979
0.716,0.459,1982
0.716,0.459,1996
0.716,0.459,1976
0.716,0.459,2003
0.716,0.459,1980
0.716,0.459,1975
0.716,0.459,1973
0.716,0.459,1971
0.716,0.459,1995
0.716,0.459,1989
0.716,0.459,2002
0.716,0.459,2005
0.716,0.459,1983
0.716,0.459,1974
0.716,0.459,2006
0.716,0.459,1977
0.716,0.459,1981
0.716,0.459,1968
0.716,0.459,1970
0.716,0.459,1990
0.716,0.459,1984
0.716,0.459,1991
0.716,0.459,1988
0.716,0.459,2000
0.716,0.459,1969
0.704,0.459,2008
0.704,0.459,2007
0.704,0.459,1959
0.704,0.459,1963
0.704,0.459,2003
0.704,0.459,1995
0.704,0.459,1994
0.704,0.459,2004
0.507,0.459,2008
0.507,0.459,2005
0.507,0.459,2009
0.635,0.459,2002
0.623,0.459,2004
0.623,0.459,2006
0.623,0.459,2007
0.623,0.459,2009
0.623,0.459,2005
0.59,0.459,2001
0.59,0.459,2003
0.59,0.459,2009
0.59,0.459,2005
0.59,0.459,2006
0.59,0.459,1998
0.59,0.459,1997
0.56,0.459,2006
0.748,0.459,2001
0.748,0.459,2008
0.748,0.459,2003
0.748,0.459,2002
0.748,0.459,2004
0.748,0.459,2007
0.775,0.459,2001
0.775,0.459,2002
0.775,0.459,2003
0.775,0.459,1995
0.775,0.459,1999
0.775,0.459,1996
0.775,0.459,1994
0.775,0.459,2000
0.775,0.459,1998
0.775,0.459,2007
0.775,0.459,1993
0.775,0.459,2008
0.775,0.459,1997
0.268,0.459,2005
0.679,0.459,2009
0.679,0.459,2007
0.679,0.459,2008
0.641,0.459,2000
0.641,0.459,2005
0.641,0.459,2003
0.641,0.459,2007
0.641,0.459,2002
0.641,0.459,2001
0.641,0.459,2008
0.641,0.459,2004
0.599,0.459,1995
0.599,0.459,1991
0.599,0.459,1997
0.599,0.459,1996
0.644,0.459,2007
0.644,0.459,2009
0.63,0.459,1994
0.63,0.459,2008
0.63,0.459,2000
0.63,0.459,2007
0.63,0.459,1996
0.63,0.459,1999
0.63,0.459,1995
0.63,0.459,2002
0.594,0.459,2007
0.594,0.459,2008
0.594,0.459,2006
0.594,0.459,2009
0.632,0.459,2008
0.585,0.459,1997
0.585,0.459,1996
0.663,0.459,2007
0.663,0.459,2008
0.563,0.459,2005
0.711,0.459,2006
0.711,0.459,2009
0.638,0.459,1998
0.638,0.459,1986
0.638,0.459,2002
0.638,0.459,1991
0.638,0.459,1983
0.638,0.459,1984
0.638,0.459,2005
0.638,0.459,1982
0.638,0.459,1981
0.638,0.459,1990
0.638,0.459,2004
0.638,0.459,1987
0.638,0.459,1992
0.638,0.459,2003
0.638,0.459,1985
0.638,0.459,1997
0.619,0.459,2009
0.619,0.459,2006
0.619,0.459,2007
0.572,0.459,2009
0.501,0.459,2007
0.451,0.459,1979
0.451,0.459,1981
0.451,0.459,1980
0.451,0.459,1989
0.69,0.459,1998
0.69,0.459,2010
0.69,0.459,2000
0.69,0.459,2007
0.69,0.459,2001
0.69,0.459,1996
0.572,0.459,2010
0.7,0.459,2002
0.7,0.459,1994
0.7,0.459,2003
0.7,0.459,1991
0.7,0.459,1988
0.7,0.459,1990
0.7,0.459,1985
0.7,0.459,1984
0.7,0.459,1998
0.7,0.459,1995
0.7,0.459,2001
0.7,0.459,1996
0.7,0.459,1987
0.7,0.459,1993
0.629,0.459,2007
0.619,0.459,2005
0.619,0.459,2003
0.619,0.459,1999
0.629,0.459,2001
0.635,0.459,2007
0.635,0.459,2006
0.654,0.459,2007
0.617,0.459,2006
0.65,0.459,2004
0.65,0.459,2000
0.65,0.459,1996
0.65,0.459,1999
0.65,0.459,1994
0.721,0.459,2005
0.672,0.459,2002
0.672,0.459,1976
0.672,0.459,1982
0.672,0.459,1990
0.672,0.459,1974
0.672,0.459,1992
0.672,0.459,1969
0.69,0.459,2006
0.69,0.459,2005
0.607,0.459,1991
0.607,0.459,1995
0.607,0.459,1978
0.607,0.459,1996
0.607,0.459,1988
0.607,0.459,2000
0.607,0.459,1997
0.607,0.459,2005
0.607,0.459,1971
0.385,0.459,2001
0.607,0.459,1994
0.607,0.459,1974
0.607,0.459,1973
0.422,0.459,2004
0.422,0.459,2003
0.791,0.459,1985
0.791,0.459,1988
0.791,0.459,1994
0.791,0.459,1991
0.791,0.459,1980
0.791,0.459,2000
0.791,0.459,1992
0.791,0.459,1999
0.791,0.459,1984
0.791,0.459,1989
0.791,0.459,1986
0.791,0.459,2009
0.791,0.459,1979
0.791,0.459,1998
0.791,0.459,1987
0.791,0.459,2004
0.791,0.459,2006
0.791,0.459,1995
0.791,0.459,1997
0.791,0.459,1981
0.692,0.459,2004
0.677,0.459,2006
0.677,0.459,2009
0.677,0.459,2007
0.677,0.459,2004
0.234,0.459,2009
0.757,0.459,1997
0.757,0.459,1996
0.757,0.459,1995
0.757,0.459,2007
0.757,0.459,1992
0.757,0.459,2001
0.757,0.459,1994
0.757,0.459,2004
0.757,0.459,1999
0.757,0.459,1998
0.757,0.459,2005
0.757,0.459,2008
0.645,0.459,1959
0.658,0.459,2007
0.658,0.459,1984
0.658,0.459,1999
0.658,0.459,1990
0.658,0.459,1994
0.658,0.459,2000
0.658,0.459,1987
0.658,0.459,1991
0.658,0.459,1985
0.658,0.459,2008
0.658,0.459,2004
0.544,0.459,2002
0.682,0.459,2001
0.682,0.459,2000
0.757,0.459,2006
0.653,0.459,2001
0.6,0.459,1988
0.6,0.459,1981
0.6,0.459,1986
0.678,0.459,2001
0.678,0.459,2003
0.678,0.459,2004
0.678,0.459,2008
0.678,0.459,2007
0.678,0.459,2002
0.678,0.459,2006
0.678,0.459,2005
0.68,0.459,1991
0.68,0.459,1999
0.68,0.459,2002
0.68,0.459,1993
0.626,0.459,1991
0.615,0.459,2003
0.615,0.459,2005
0.615,0.459,2001
0.615,0.459,2008
0.615,0.459,2000
0.755,0.459,2008
0.755,0.459,2002
0.755,0.459,2007
0.755,0.459,2004
0.755,0.459,2003
0.715,0.459,2006
0.715,0.459,2008
0.715,0.459,2002
0.715,0.459,2010
0.715,0.459,2004
0.715,0.459,2005
0.715,0.459,2003
0.742,0.459,2003
0.715,0.459,2001
0.694,0.459,1988
0.694,0.459,1997
0.694,0.459,2001
0.694,0.459,1982
0.694,0.459,1986
0.694,0.459,1984
0.694,0.459,2000
0.694,0.459,1998
0.694,0.459,1990
0.747,0.459,1984
0.557,0.459,1987
0.557,0.459,2003
0.557,0.459,1986
0.536,0.459,2004
0.633,0.459,2009
0.461,0.459,2006
0.461,0.459,2005
0.778,0.459,2006
0.778,0.459,2007
0.525,0.458,2010
0.828,0.458,2006
0.733,0.458,1991
0.733,0.458,1998
0.733,0.458,1997
0.733,0.458,1993
0.733,0.458,2008
0.733,0.458,2005
0.733,0.458,2000
0.733,0.458,1992
0.733,0.458,2001
0.733,0.458,2004
0.702,0.458,2007
0.702,0.458,1997
0.702,0.458,2000
0.702,0.458,1998
0.702,0.458,2001
0.702,0.458,2009
0.702,0.458,1996
0.693,0.458,2006
0.693,0.458,2007
0.693,0.458,2009
0.668,0.458,2007
0.668,0.458,2005
0.682,0.458,1995
0.682,0.458,1992
0.682,0.458,2003
0.682,0.458,1993
0.682,0.458,1994
0.682,0.458,2002
0.377,0.458,1993
0.682,0.458,1991
0.377,0.458,1992
0.599,0.458,1990
0.599,0.458,2004
0.599,0.458,1991
0.599,0.458,1995
0.599,0.458,1992
0.599,0.458,1984
0.599,0.458,1994
0.599,0.458,1973
0.599,0.458,2000
0.599,0.458,1996
0.599,0.458,2002
0.599,0.458,1997
0.479,0.458,2008
0.479,0.458,2010
0.603,0.458,2006
0.603,0.458,1995
0.679,0.458,2006
0.727,0.458,1976
0.727,0.458,1995
0.727,0.458,1988
0.727,0.458,2007
0.727,0.458,1963
0.727,0.458,1960
0.727,0.458,1964
0.727,0.458,1965
0.727,0.458,1998
0.727,0.458,1986
0.727,0.458,1992
0.542,0.458,2005
0.542,0.458,2010
0.542,0.458,1999
0.542,0.458,1998
0.542,0.458,2007
0.542,0.458,2003
0.542,0.458,2008
0.646,0.458,1999
0.646,0.458,1995
0.646,0.458,2004
0.646,0.458,1993
0.646,0.458,2003
0.646,0.458,1992
0.646,0.458,2008
0.681,0.458,2008
0.681,0.458,2004
0.681,0.458,1993
0.681,0.458,1991
0.681,0.458,1997
0.681,0.458,1994
0.681,0.458,1992
0.681,0.458,1990
0.681,0.458,1989
0.756,0.458,1990
0.756,0.458,1980
0.756,0.458,1982
0.756,0.458,1998
0.756,0.458,1994
0.503,0.458,2009
0.503,0.458,2005
0.503,0.458,2007
0.727,0.458,2006
0.727,0.458,2000
0.256,0.458,2006
0.589,0.458,2003
0.589,0.458,2009
0.589,0.458,2006
0.77,0.458,1983
0.77,0.458,2007
0.77,0.458,1994
0.77,0.458,2008
0.77,0.458,2010
0.77,0.458,1995
0.577,0.458,1994
0.577,0.458,2006
0.577,0.458,2002
0.577,0.458,2001
0.577,0.458,2008
0.241,0.458,2000
0.241,0.458,1960
0.62,0.458,2005
0.62,0.458,2006
0.62,0.458,2004
0.767,0.458,2004
0.767,0.458,1999
0.767,0.458,2010
0.767,0.458,1998
0.767,0.458,1982
0.767,0.458,1977
0.767,0.458,1990
0.767,0.458,2000
0.767,0.458,2006
0.767,0.458,1966
0.767,0.458,2001
0.767,0.458,2005
0.767,0.458,1987
0.767,0.458,1996
0.687,0.458,2001
0.593,0.458,1990
0.593,0.458,1982
0.593,0.458,1986
0.593,0.458,1984
0.593,0.458,1985
0.593,0.458,2006
0.58,0.458,2001
0.58,0.458,1994
0.58,0.458,1999
0.58,0.458,1998
0.58,0.458,2004
0.58,0.458,2006
0.58,0.458,2002
0.58,0.458,2007
0.632,0.458,2000
0.632,0.458,2004
0.632,0.458,2009
0.632,0.458,2005
0.632,0.458,1994
0.632,0.458,2006
0.632,0.458,1997
0.269,0.458,1997
0.632,0.458,2002
0.632,0.458,1999
0.646,0.458,2005
0.646,0.458,1997
0.646,0.458,2002
0.646,0.458,1994
0.646,0.458,1998
0.646,0.458,1996
0.646,0.458,2000
0.646,0.458,2001
0.646,0.458,2006
0.62,0.458,2009
0.62,0.458,2008
0.798,0.458,1996
0.5,0.458,2008
0.5,0.458,2009
0.5,0.458,2007
0.643,0.458,2001
0.794,0.458,2002
0.794,0.458,2007
0.794,0.458,2004
0.794,0.458,2005
0.559,0.458,2008
0.559,0.458,2002
0.559,0.458,2001
0.559,0.458,1999
0.559,0.458,1990
0.594,0.458,2004
0.79,0.458,2006
0.79,0.458,2007
0.733,0.458,2003
0.733,0.458,1999
0.733,0.458,2002
0.733,0.458,2006
0.347,0.458,2005
0.733,0.458,2007
0.733,0.458,2009
0.733,0.458,2010
0.659,0.458,1995
0.659,0.458,2009
0.659,0.458,2006
0.659,0.458,1994
0.659,0.458,2000
0.659,0.458,2004
0.659,0.458,1998
0.517,0.458,2008
0.517,0.458,2005
0.517,0.458,2002
0.517,0.458,2001
0.694,0.458,2006
0.694,0.458,2009
0.694,0.458,2000
0.694,0.458,1998
0.694,0.458,1996
0.694,0.458,1994
0.694,0.458,2002
0.694,0.458,1997
0.329,0.458,2000
0.639,0.458,1980
0.639,0.458,1990
0.639,0.458,1983
0.639,0.458,1998
0.751,0.458,1993
0.751,0.458,1972
0.751,0.458,1970
0.751,0.458,1975
0.751,0.458,1991
0.751,0.458,1974
0.751,0.458,2009
0.751,0.458,2000
0.751,0.458,1971
0.751,0.458,1968
0.751,0.458,1973
0.751,0.458,1967
0.751,0.458,2003
0.751,0.458,1969
0.523,0.458,2008
0.694,0.458,1999
0.694,0.458,2001
0.513,0.458,1999
0.622,0.458,1999
0.805,0.458,2006
0.805,0.458,2000
0.805,0.458,2004
0.805,0.458,1998
0.805,0.458,2003
0.805,0.458,2001
0.805,0.458,2007
0.366,0.458,2004
0.692,0.458,2006
0.692,0.458,1982
0.692,0.458,1994
0.692,0.458,2005
0.692,0.458,2000
0.692,0.458,2008
0.692,0.458,1974
0.692,0.458,2004
0.692,0.458,1978
0.692,0.458,1976
0.653,0.458,1990
0.653,0.458,2007
0.653,0.458,2008
0.653,0.458,2000
0.286,0.458,2000
0.583,0.458,2008
0.695,0.458,2005
0.695,0.458,2004
0.634,0.458,2007
0.634,0.458,1999
0.634,0.458,2001
0.634,0.458,2006
0.634,0.458,2004
0.634,0.458,2005
0.667,0.458,2004
0.667,0.458,2009
0.667,0.458,2006
0.667,0.458,2008
0.683,0.458,2009
0.683,0.458,2008
0.663,0.458,2003
0.663,0.458,2000
0.663,0.458,2005
0.663,0.458,2008
0.63,0.458,2005
0.63,0.458,2003
0.63,0.458,2004
0.63,0.458,2000
0.66,0.458,1985
0.66,0.458,2008
0.66,0.458,1986
0.235,0.458,1985
0.66,0.458,1989
0.66,0.458,2009
0.66,0.458,2007
0.66,0.458,2006
0.724,0.458,2005
0.724,0.458,2008
0.724,0.458,1999
0.724,0.458,2006
0.724,0.458,1996
0.645,0.458,2001
0.645,0.458,1989
0.675,0.458,2000
0.675,0.458,1987
0.675,0.458,1985
0.675,0.458,1995
0.675,0.458,1997
0.675,0.458,2001
0.675,0.458,1993
0.675,0.458,1984
0.573,0.458,2008
0.68,0.458,1974
0.68,0.458,1993
0.68,0.458,1972
0.68,0.458,1973
0.68,0.458,1976
0.68,0.458,1977
0.68,0.458,1975
0.68,0.458,1986
0.68,0.458,1979
0.68,0.458,1978
0.68,0.458,1990
0.669,0.458,1991
0.669,0.458,1973
0.669,0.458,1974
0.669,0.458,1976
0.669,0.458,1972
0.669,0.458,1978
0.669,0.458,1995
0.669,0.458,1985
0.669,0.458,1979
0.669,0.458,1981
0.653,0.458,1993
0.613,0.458,2005
0.613,0.458,2008
0.613,0.458,2003
0.613,0.458,2010
0.613,0.458,2006
0.613,0.458,2002
0.65,0.458,1997
0.65,0.458,2001
0.65,0.458,1991
0.65,0.458,2000
0.65,0.458,1993
0.65,0.458,2007
0.65,0.458,1990
0.65,0.458,1992
0.65,0.458,1996
0.612,0.458,2009
0.612,0.458,2005
0.722,0.458,2001
0.722,0.458,1997
0.722,0.458,1982
0.722,0.458,1996
0.722,0.458,1981
0.722,0.458,2005
0.722,0.458,1987
0.722,0.458,1991
0.722,0.458,1995
0.722,0.458,2004
0.722,0.458,1983
0.722,0.458,1976
0.722,0.458,1979
0.722,0.458,1986
0.722,0.458,1993
0.722,0.458,1985
0.722,0.458,1984
0.722,0.458,1980
0.722,0.458,1977
0.668,0.458,2006
0.668,0.458,2002
0.668,0.458,2000
0.557,0.458,2003
0.557,0.458,2007
0.455,0.457,2006
0.73,0.457,2000
0.73,0.457,2007
0.73,0.457,2001
0.73,0.457,2009
0.73,0.457,2002
0.639,0.457,2008
0.761,0.457,1987
0.761,0.457,2004
0.761,0.457,1992
0.761,0.457,1990
0.761,0.457,1989
0.761,0.457,2008
0.761,0.457,2006
0.761,0.457,1985
0.569,0.457,2007
0.756,0.457,2008
0.756,0.457,2000
0.756,0.457,2005
0.756,0.457,2003
0.67,0.457,1999
0.67,0.457,2001
0.67,0.457,2006
0.67,0.457,2002
0.67,0.457,2005
0.67,0.457,2003
0.67,0.457,2004
0.66,0.457,2009
0.646,0.457,1997
0.646,0.457,2004
0.646,0.457,2002
0.646,0.457,1998
0.646,0.457,1991
0.646,0.457,2000
0.646,0.457,2001
0.646,0.457,1994
0.646,0.457,2006
0.646,0.457,2009
0.646,0.457,2005
0.646,0.457,1993
0.646,0.457,2003
0.436,0.457,1999
0.436,0.457,2001
0.436,0.457,1958
0.591,0.457,1999
0.436,0.457,1997
0.603,0.457,1995
0.603,0.457,1997
0.603,0.457,2004
0.603,0.457,2007
0.603,0.457,2005
0.603,0.457,1991
0.603,0.457,2003
0.603,0.457,1999
0.603,0.457,1994
0.603,0.457,2008
0.702,0.457,2003
0.548,0.457,1991
0.548,0.457,1992
0.635,0.457,2007
0.635,0.457,2009
0.742,0.457,2003
0.742,0.457,2000
0.742,0.457,2004
0.644,0.457,2003
0.644,0.457,1996
0.727,0.457,1996
0.604,0.457,1987
0.57,0.457,2009
0.57,0.457,2007
0.57,0.457,2006
0.57,0.457,2008
0.639,0.457,2007
0.639,0.457,2005
0.639,0.457,1995
0.639,0.457,2004
0.639,0.457,1976
0.639,0.457,1993
0.639,0.457,1973
0.639,0.457,2003
0.639,0.457,1998
0.805,0.457,1997
0.637,0.457,2006
0.637,0.457,2005
0.637,0.457,1957
0.805,0.457,1956
0.586,0.457,1956
0.738,0.457,1956
0.637,0.457,2001
0.637,0.457,1956
0.637,0.457,1988
0.637,0.457,1987
0.637,0.457,1994
0.738,0.457,1994
0.637,0.457,1993
0.805,0.457,1995
0.744,0.457,1988
0.637,0.457,2003
0.738,0.457,2001
0.637,0.457,1997
0.67,0.457,2007
0.622,0.457,2006
0.622,0.457,2008
0.527,0.457,2010
0.664,0.457,2005
0.572,0.457,2006
0.572,0.457,2004
0.632,0.457,2009
0.632,0.457,2007
0.632,0.457,2005
0.632,0.457,2006
0.632,0.457,2008
0.682,0.457,2007
0.644,0.457,1998
0.644,0.457,2010
0.626,0.457,1998
0.685,0.457,2002
0.615,0.457,2004
0.615,0.457,1986
0.615,0.457,2008
0.615,0.457,1993
0.615,0.457,1984
0.626,0.457,2008
0.626,0.457,2007
0.626,0.457,2009
0.742,0.457,1997
0.742,0.457,1956
0.646,0.457,1975
0.646,0.457,1988
0.646,0.457,1999
0.646,0.457,2008
0.646,0.457,1992
0.606,0.457,1969
0.606,0.457,1976
0.606,0.457,1975
0.606,0.457,1968
0.606,0.457,1972
0.606,0.457,1971
0.606,0.457,1995
0.606,0.457,1970
0.606,0.457,1993
0.606,0.457,1973
0.606,0.457,1991
0.606,0.457,2009
0.606,0.457,1999
0.347,0.457,1970
0.622,0.457,1978
0.622,0.457,1987
0.622,0.457,1980
0.622,0.457,1995
0.622,0.457,1990
0.622,0.457,2010
0.622,0.457,1984
0.622,0.457,1983
0.622,0.457,1976
0.622,0.457,1981
0.724,0.457,1987
0.519,0.457,1973
0.519,0.457,1974
0.519,0.457,1992
0.519,0.457,1997
0.519,0.457,1996
0.671,0.457,1987
0.618,0.457,2006
0.618,0.457,2001
0.591,0.457,2009
0.401,0.457,2009
0.736,0.457,2009
0.634,0.457,2005
0.634,0.457,2003
0.634,0.457,2008
0.634,0.457,2006
0.632,0.457,1994
0.632,0.457,2003
0.578,0.457,2009
0.578,0.457,2005
0.693,0.457,1993
0.693,0.457,1965
0.693,0.457,1983
0.693,0.457,1957
0.693,0.457,1968
0.693,0.457,1964
0.693,0.457,1958
0.693,0.457,1967
0.693,0.457,1959
0.693,0.457,1963
0.693,0.457,1994
0.693,0.457,1960
0.693,0.457,2005
0.693,0.457,1962
0.693,0.457,1961
0.693,0.457,1966
0.693,0.457,2006
0.693,0.457,2004
0.693,0.457,1992
0.626,0.457,2003
0.626,0.457,2005
0.626,0.457,1974
0.626,0.457,1999
0.626,0.457,2000
0.626,0.457,2002
0.626,0.457,1983
0.626,0.457,1980
0.626,0.457,1987
0.626,0.457,2004
0.593,0.457,2005
0.752,0.457,2003
0.752,0.457,2006
0.752,0.457,2009
0.752,0.457,2002
0.752,0.457,2005
0.651,0.457,2008
0.673,0.457,1997
0.673,0.457,1995
0.673,0.457,1991
0.673,0.457,2001
0.673,0.457,1996
0.673,0.457,2002
0.666,0.457,1991
0.666,0.457,1985
0.666,0.457,1989
0.666,0.457,1999
0.666,0.457,1998
0.666,0.457,1992
0.666,0.457,1988
0.666,0.457,2007
0.666,0.457,1994
0.666,0.457,2002
0.609,0.457,2000
0.609,0.457,2003
0.609,0.457,1995
0.609,0.457,2004
0.609,0.457,2006
0.675,0.457,1983
0.675,0.457,1984
0.675,0.457,1982
0.675,0.457,2001
0.675,0.457,1995
0.675,0.457,1987
0.557,0.457,1987
0.557,0.457,1991
0.557,0.457,1990
0.557,0.457,1989
0.688,0.457,1992
0.688,0.457,1966
0.688,0.457,1981
0.688,0.457,1968
0.688,0.457,1989
0.688,0.457,2001
0.688,0.457,2002
0.688,0.457,1991
0.688,0.457,1994
0.678,0.457,2008
0.678,0.457,2009
0.678,0.457,2007
0.526,0.457,2006
0.727,0.457,1991
0.727,0.457,2001
0.727,0.457,2009
0.727,0.457,1997
0.727,0.457,2010
0.727,0.457,2002
0.727,0.457,1992
0.727,0.457,1993
0.727,0.457,2008
0.727,0.457,1994
0.727,0.457,1988
0.337,0.457,2010
0.727,0.457,1987
0.727,0.457,1998
0.689,0.457,1998
0.689,0.457,2008
0.689,0.457,1982
0.689,0.457,1979
0.689,0.457,1996
0.689,0.457,1978
0.689,0.457,2000
0.689,0.457,1993
0.689,0.457,1981
0.689,0.457,1980
0.689,0.457,1997
0.689,0.457,1995
0.689,0.457,1994
0.689,0.457,1985
0.63,0.457,2006
0.63,0.457,1973
0.63,0.457,2001
0.63,0.457,1974
0.72,0.457,1999
0.72,0.457,1996
0.72,0.457,1998
0.649,0.457,1999
0.72,0.457,2003
0.654,0.457,2009
0.654,0.457,2007
0.654,0.457,2003
0.664,0.457,2007
0.658,0.457,2007
0.658,0.457,2010
0.658,0.457,2009
0.658,0.457,2004
0.569,0.457,2009
0.671,0.457,2005
0.671,0.457,2000
0.671,0.457,2003
0.671,0.457,2008
0.671,0.457,2009
0.671,0.457,2002
0.313,0.457,2000
0.643,0.457,2006
0.643,0.457,1987
0.643,0.457,2008
0.643,0.457,1998
0.643,0.457,2001
0.535,0.457,1984
0.535,0.457,1989
0.698,0.457,2005
0.647,0.457,2007
0.604,0.457,2006
0.604,0.457,2007
0.604,0.457,2003
0.604,0.457,2009
0.604,0.457,2002
0.604,0.457,1999
0.675,0.457,2005
0.639,0.457,2009
0.639,0.457,2002
0.639,0.457,2006
0.639,0.457,2010
0.7,0.457,1980
0.7,0.457,1989
0.7,0.457,1979
0.7,0.457,1982
0.7,0.457,1987
0.635,0.457,2006
0.534,0.457,1997
0.726,0.457,2007
0.726,0.457,2008
0.468,0.457,2006
0.558,0.457,2007
0.558,0.457,1999
0.558,0.457,2002
0.558,0.457,2000
0.558,0.457,1995
0.558,0.457,1994
0.685,0.457,2004
0.685,0.457,2009
0.685,0.457,2001
0.685,0.457,2000
0.685,0.457,2007
0.576,0.456,2009
0.434,0.456,2009
0.684,0.456,2009
0.684,0.456,2004
0.573,0.456,1978
0.573,0.456,1979
0.573,0.456,2005
0.573,0.456,1977
0.693,0.456,1994
0.693,0.456,2008
0.693,0.456,1988
0.693,0.456,1997
0.68,0.456,2008
0.77,0.456,2007
0.77,0.456,2009
0.77,0.456,2006
0.77,0.456,2005
0.77,0.456,2010
0.616,0.456,1996
0.616,0.456,1999
0.616,0.456,1993
0.616,0.456,2001
0.616,0.456,2005
0.616,0.456,1955
0.616,0.456,2000
0.616,0.456,2006
0.616,0.456,2002
0.616,0.456,1992
0.616,0.456,2004
0.616,0.456,1995
0.524,0.456,2008
0.603,0.456,2009
0.603,0.456,2001
0.603,0.456,2000
0.667,0.456,2006
0.667,0.456,2009
0.667,0.456,2005
0.667,0.456,2010
0.625,0.456,1991
0.625,0.456,2004
0.625,0.456,1996
0.629,0.456,2003
0.629,0.456,2002
0.629,0.456,2007
0.629,0.456,2005
0.683,0.456,1970
0.683,0.456,1972
0.683,0.456,1967
0.683,0.456,1971
0.683,0.456,1968
0.597,0.456,1986
0.597,0.456,1992
0.597,0.456,1988
0.597,0.456,1984
0.597,0.456,1989
0.597,0.456,1987
0.696,0.456,2008
0.696,0.456,2007
0.612,0.456,2003
0.612,0.456,2007
0.596,0.456,2008
0.642,0.456,2000
0.642,0.456,2005
0.626,0.456,2008
0.626,0.456,2006
0.626,0.456,2007
0.626,0.456,2010
0.594,0.456,2008
0.684,0.456,1957
0.684,0.456,1989
0.684,0.456,2006
0.652,0.456,1959
0.652,0.456,1990
0.652,0.456,1988
0.652,0.456,1957
0.684,0.456,1956
0.796,0.456,1959
0.652,0.456,1999
0.652,0.456,1956
0.613,0.456,1981
0.613,0.456,2005
0.613,0.456,1986
0.679,0.456,1997
0.679,0.456,2000
0.679,0.456,1990
0.679,0.456,2002
0.679,0.456,1988
0.679,0.456,1992
0.647,0.456,2004
0.647,0.456,2008
0.647,0.456,2006
0.647,0.456,2007
0.647,0.456,2005
0.647,0.456,2009
0.769,0.456,2007
0.703,0.456,2008
0.703,0.456,2009
0.594,0.456,2006
0.644,0.456,2005
0.645,0.456,1999
0.645,0.456,2003
